Status,age,income,OpenCredit_Lines_and_loans,loan_type,loan_amount,term,property_value,loan_limit,approv_in_adv,LTV,dtir1
1,30,6540,1,1,1734,360,458000,1,0,73.47161572,0.796002352
1,56,11400,1,1,3060,240,488000,1,0,83.29918033,0.528157281
1,37,4200,1,2,5737.5,360,408000,1,0,43.25980392,0.257376466
1,51,7200,3,2,7433.76,360,958000,1,0,67.48434238,0.527781589
1,76,7320,2,4,0,360,518000,1,0,99.71042471,3884
1,34,16800,3,2,1869.66,360,878000,1,1,82.74487472,0.919847328
1,67,4560,3,2,11077.2,360,488000,1,0,60.75819672,0.329988031
1,46,9960,3,2,6077.16,360,2161472,1,0,1687,0.452089277
0,45,7440,1,1,3672,180,608000,1,1,63.56907895,1.289641766
0,58,9900,3,1,2244,360,838000,1,1,79.53460621,0.522944116
1,67,1920,3,0,11730,360,328000,1,0,84.29878049,0.010781671
1,37,1620,1,0,0,360,98000,0,1,98.46938776,1783
1,57,139198,2,2,3399.66,360,268000,1,0,91.97761194,0.637672466
1,66,536716,2,1,4713.42,360,388000,1,0,86.72680412,0.362397231
0,33,2880,2,0,1530,360,12590190,1,0,5093,0.495669554
1,65,0,1,4,5694.66,360,4016415,1,0,7663,1.175501433
0,57,3960,2,1,1887,360,268000,1,1,77.05223881,1.402485143
1,71,104316,1,1,0,360,478000,1,0,99.68619247,2304
1,55,12540,3,4,17493,360,648000,1,0,61.1882716,0.421957903
0,52,3480,2,1,5202,360,418000,1,0,78.11004785,0.551068418
1,68,8400,3,2,3826.02,120,858000,1,0,24.06759907,0.3195629
1,56,4320,2,0,1347.42,360,678000,1,0,46.68141593,0.111195159
1,35,10740,3,2,4882.74,360,728000,1,0,94.29945055,0.465121136
1,45,12900,1,1,0,360,928000,1,1,70.74353448,2778
1,59,6600,2,1,6375,360,608000,1,1,94.81907895,0.294672852
1,30,2040,1,0,4488,360,148000,1,1,58.44594595,0.00840718
1,70,4500,2,0,1836,360,378000,1,0,54.62962963,0.013881177
1,68,14100,1,0,0,360,838000,1,0,86.69451074,0
1,37,2460,1,1,6171,300,138000,1,0,69.92753623,0.471657577
1,57,21300,1,0,3672,360,268000,1,0,88.24626866,0.199666759
1,26,3540,3,0,6099.6,360,238000,1,0,95.16806723,0.107841498
1,57,9540,2,2,10506,360,98000,0,0,98.46938776,0.333754004
1,49,8220,3,1,3858.66,360,528000,1,1,20.17045455,0.874735729
1,66,2460,3,2,2470.44,360,288000,1,0,57.8125,0.369789517
1,55,5100,2,1,2550,360,1329406,1,0,5735,1.715713715
1,62,1140,2,1,79560,360,288000,1,1,40.45138889,0.013551108
1,69,10500,2,1,8497.62,360,828000,1,0,51.50966184,0.235837734
1,53,1860,3,2,510,360,108000,1,1,98.61111111,4.305389222
0,46,5160,3,1,4590,360,218000,1,0,85.55045872,0.445234392
0,60,13020,2,0,5949.66,360,388000,1,1,78.99484536,0.005485087
1,46,13200,1,1,5348.88,360,2198308,0,0,6341,0.425548141
1,55,9120,2,1,7854,360,678000,1,0,80.60471976,0.339436437
1,55,2820,3,1,12750,360,178000,1,0,93.53932584,0.16262699
1,81,1380,2,1,2805,360,4071320,1,0,6988,0.675754271
1,66,2400,1,3,7843.8,360,5946241,1,0,1392,0.578208295
1,64,2340,1,1,4080,360,2133815,1,0,192,0.218445389
1,52,3000,2,4,9748.14,180,508000,1,1,13.09055118,0.472379159
0,46,3600,1,0,4812.36,360,398000,1,0,54.39698492,0.067599068
1,53,3240,1,1,12834.66,360,248000,1,0,95.36290323,0.170057216
1,62,10020,2,0,1542.24,240,658000,1,0,70.89665653,0.733641771
0,64,2880,1,0,15215.34,300,138000,1,0,77.17391304,0.033650623
1,67,12960,2,2,0,360,1008000,1,0,10.56547619,2237
1,63,11340,1,1,7752,360,788000,0,0,78.23604061,0.238521247
1,50,10560,1,1,255,360,718000,1,0,85.86350975,9.633466135
1,36,5880,3,1,0,360,728000,1,0,75.06868132,1486
1,57,7860,2,2,4080,360,498000,1,0,11.34538153,0.339665084
1,49,10800,3,2,5100,360,388000,0,0,84.14948454,0.50989802
1,61,8760,1,1,19252.5,360,1058000,1,0,64.88657845,0.049798686
1,47,2700,3,1,4112.64,360,308000,1,1,41.07142857,0.328291594
1,39,4500,3,0,4590,360,508000,1,0,80.01968504,0.00311042
1,41,6720,1,0,0,360,688000,1,0,86.7005814,0
1,58,4200,3,1,4498.2,360,508000,0,1,58.36614173,0.510088415
1,43,4140,1,3,15300,300,9824255,1,0,5225,0.296980201
1,65,4080,1,0,0,360,2208000,1,0,9.352355072,37
1,38,7500,1,0,0,360,2362994,1,0,612,1824
0,35,4920,1,0,2550,360,398000,0,0,66.95979899,0.153938425
1,60,6360,3,1,13423.2,360,278000,1,0,74.28057554,0.167692425
1,62,323719,2,0,0,360,558000,1,0,90.77060932,0
1,37,5100,2,0,2440.86,360,348000,1,0,76.58045977,0.000835422
1,75,8340,1,2,0,360,1458000,0,0,34.739369,4223
1,77,9300,1,1,0,360,13724964,1,0,2637,1808
1,29,2040,2,0,2856,360,488000,1,1,44.3647541,0.444484113
1,52,4140,2,3,8785.26,360,168000,1,0,93.1547619,0.522405387
1,55,4860,1,2,6204.66,360,658000,1,0,69.3768997,0.256738988
1,76,3960,2,0,0,360,118000,1,0,81.77966102,0
1,57,3780,1,0,3093.66,360,418000,1,0,99.64114833,0.159525379
1,42,6180,2,2,8262,360,238000,1,0,95.16806723,0.717195408
1,29,4860,1,0,3570,240,248000,1,1,67.13709677,0.279920023
1,46,18420,2,1,3687.3,180,498000,1,0,79.6184739,0.318584071
1,34,6900,1,0,6069,360,608000,1,0,78.37171053,0.000168039
1,63,5640,1,0,10200,360,438000,1,1,74.543379,0.04229577
1,47,39840,2,2,5949.66,360,1208000,1,0,56.00165563,1.031025026
1,59,2580,2,1,8517,360,238000,1,0,95.16806723,0.246078314
1,55,3420,2,2,5814,180,148000,1,1,51.68918919,0.816698825
1,42,1860,2,2,9076.98,360,148000,1,0,98.98648649,0.412022472
1,43,5160,3,2,9181.02,360,108000,1,0,70.83333333,0.33281493
1,63,8880,2,0,4439.04,324,298000,1,0,65.93959732,0.159660005
1,49,7500,1,2,15096,360,448000,1,0,97.43303571,0.28666982
0,28,3000,3,0,7140,360,558000,0,1,49.55197133,0.110269961
1,39,9300,2,0,3060,360,468000,1,0,59.08119658,0.201266245
1,67,4320,3,1,6902.34,360,108000,1,0,80.09259259,0.142582742
1,77,4500,3,2,5435.58,360,1208000,1,0,57.65728477,0.340900563
0,62,467183,3,1,2703,360,348000,1,0,96.6954023,0.39041871
1,25,1860,1,0,0,360,178000,1,0,71.06741573,652
1,27,4920,2,0,2145.06,180,308000,1,0,73.53896104,0.011406844
1,76,9720,2,0,2040,324,338000,1,0,93.63905325,0.002998501
1,47,100163,2,1,0,360,188000,1,1,77.92553191,1801
1,42,5760,1,0,2418.42,360,478000,1,0,97.59414226,0.009696459
1,40,0,3,1,4707.3,360,9211130,1,0,1016,0.45407279
1,91,217167,2,0,0,360,338000,1,0,84.76331361,10
1,78,4380,1,0,0,180,328000,1,0,69.05487805,5
1,41,4740,3,0,1894.14,360,308000,1,0,86.52597403,0.415500538
1,56,4800,1,3,5863.98,360,338000,1,0,67.01183432,0.592173913
1,72,3900,2,1,6728.94,360,558000,1,0,63.88888889,0.201576235
0,41,4740,2,2,4182,360,498000,1,0,73.59437751,0.963179712
1,32,2640,1,0,0,360,158000,1,0,92.72151899,375
1,39,3240,2,0,5100,360,10619886,1,0,3894,0.204359128
1,37,1740,2,2,1307.64,360,328000,0,1,59.90853659,0.555728761
1,65,6840,1,2,2541.84,360,908000,1,0,35.95814978,1.423586041
1,53,16140,1,2,1785,360,848000,1,0,79.7759434,0.764705882
0,76,8700,2,0,3398.64,360,488000,1,0,36.16803279,0.472547255
1,43,7620,3,1,8679.18,180,818000,1,0,17.90953545,0.617156287
1,67,5760,1,2,6018,180,278000,1,0,85.07194245,0.22674123
1,43,8160,3,1,7548,360,468000,0,1,80.44871795,0.200378327
1,40,4680,2,1,1448.4,360,348000,1,1,102.4425287,2.171710063
1,65,5520,2,1,10200,360,468000,1,0,71.9017094,0.070992901
1,46,12840,2,0,6630,180,908000,1,0,52.47797357,0.180126134
1,64,1860,2,2,5695.68,360,238000,1,0,78.36134454,0.361504029
1,62,3900,1,2,0,360,248000,0,1,83.26612903,5920
1,46,7080,2,1,3387.42,360,398000,1,0,97.11055276,0.883503913
1,66,6180,3,1,7548,360,428000,1,1,87.96728972,0.373868396
1,45,3660,1,0,2142,180,588000,1,0,41.92176871,1.163255593
1,49,11100,3,0,0,360,10416090,1,0,4802,653
1,48,3960,1,0,10850.76,360,168000,1,0,122.9166667,0.085628349
1,37,5640,2,0,5610,360,568000,1,0,89.17253521,0.173241229
1,42,2880,2,1,5865,360,228000,1,1,86.18421053,0.484263606
1,76,5400,2,0,0,180,368000,1,1,47.96195652,19
1,41,7200,3,1,2320.5,360,528000,1,0,90.24621212,0.413884007
1,65,5400,1,1,3774,360,638000,1,0,59.01253918,0.281545528
1,26,7920,1,0,3060,240,4236251,1,1,7339,0.011996001
0,56,5160,3,2,6630,360,328000,1,0,72.10365854,0.540070758
1,57,408823,2,1,4351.32,360,228000,1,0,99.34210526,0.502460745
1,52,8580,1,0,3756.66,180,438000,1,0,85.95890411,0.112649294
1,72,13320,3,1,11536.2,180,358000,1,1,80.02793296,0.095393864
1,31,9000,2,0,1836,360,518000,1,0,78.47490347,0.238756247
1,64,2760,1,0,1550.4,360,238000,1,0,82.56302521,0.196581197
1,48,7620,2,1,4692,360,738000,0,0,59.14634146,0.611171484
1,49,7560,3,0,6018,360,558000,1,0,88.97849462,0.190815116
1,55,4740,1,3,0,360,568000,1,0,73.32746479,5933
1,68,10140,1,1,5100,360,728000,1,1,92.92582418,0.24375125
1,60,6120,3,1,15300,360,618000,1,0,78.72168285,0.00839944
1,74,27900,3,1,0,360,578000,1,0,84.16955017,1407
1,45,3300,3,2,3366,324,288000,1,0,68.22916667,0.417146319
1,83,4260,3,0,5430.48,240,238000,1,0,74.15966387,0.007323944
1,63,7200,2,1,6289.32,360,1628000,1,0,42.16830467,0.428409275
1,39,6960,2,1,3876,360,568000,1,0,80.36971831,0.258353065
1,57,8580,2,1,12750,360,308000,1,0,73.53896104,0.171026318
1,62,3480,3,0,2850.9,360,478000,1,0,78.76569038,0.546494993
1,48,5580,2,0,4717.5,360,398000,1,0,59.42211055,0.211413748
1,55,7740,1,0,3611.82,324,378000,1,1,62.56613757,0.250988142
1,92,10560,2,0,0,360,708000,1,0,101.200565,3
1,61,13980,3,2,1530,360,898000,1,0,75.33407572,1.333777482
1,63,11100,2,0,4080,360,318000,1,0,80.66037736,0.222944264
1,71,5400,2,1,0,180,408000,1,1,75.12254902,3668
1,50,2520,2,1,4249.32,300,228000,1,0,112.5,0.719222462
1,70,73440,1,2,5100,360,168000,1,0,93.1547619,0.484303139
0,50,3420,3,0,2550,240,548000,1,0,37.68248175,0.515393842
1,65,6000,1,3,12240,360,581474,1,1,4955,0.791850679
1,72,330523,2,1,4450.26,360,258000,1,0,76.1627907,0.432859762
0,48,2640,3,2,11306.7,360,128000,1,0,83.203125,0.452913585
1,59,3240,2,1,2868.24,360,168000,1,1,99.10714286,0.566654817
1,46,16860,2,0,10158.18,360,538000,1,0,86.71003717,0.036546185
1,34,5760,2,0,6120,300,838000,1,0,43.73508353,0.043326112
1,31,6960,3,2,3264,360,448000,1,1,95.20089286,0.656357388
1,47,8940,1,1,7140,240,428000,1,0,83.29439252,0.590058563
1,46,8220,1,2,8915.82,360,648000,1,1,88.96604938,0.365019446
1,72,3660,1,1,2740.74,180,328000,1,0,62.95731707,0.113839286
1,83,8040,3,0,4080,360,10346098,1,0,6157,0.006748313
1,64,3840,2,2,7462.32,360,348000,1,0,99.56896552,0.342353424
1,59,3840,2,1,19380,360,10625968,1,0,3046,0.129308984
0,60,5700,1,0,5949.66,240,418000,0,0,51.79425837,0.119129242
0,60,19740,2,1,5643.66,360,788000,1,0,85.85025381,0.591254066
1,82,4020,3,0,3876,240,408000,1,0,75.12254902,0.001578532
1,54,2760,1,1,21351.66,360,208000,1,1,94.47115385,0.263208178
1,73,15120,1,0,12444,360,2508000,0,0,55.2830941,0.000245881
1,73,5400,1,1,5740.56,360,298000,1,0,99.4966443,0.45158998
1,55,6000,3,2,13260,336,378000,1,0,78.43915344,0.50596108
1,59,3480,1,1,4078.98,360,248000,1,0,99.39516129,1.0665
1,45,8040,2,0,2448,360,208000,1,1,94.47115385,0.03331945
1,28,6420,3,0,0,360,808000,1,1,67.63613861,34
1,82,5040,2,0,1836,360,368000,1,0,72.41847826,0
1,46,0,3,1,5610,360,358000,1,0,74.44134078,0.323032176
1,40,6600,2,2,6799.32,360,448000,1,0,79.57589286,0.598470076
1,49,3660,2,0,4590,360,178000,1,0,87.92134831,0.228838036
1,35,2340,3,1,5712,240,228000,1,0,90.57017544,0.430101768
1,94,780,3,0,0,360,148000,1,0,58.44594595,0
1,52,6780,1,0,1632,360,7512776,1,0,6728,0.186133666
0,38,9120,3,0,0,360,858000,1,0,66.02564103,424
1,50,8280,3,2,5916,360,378000,1,0,83.73015873,0.552318566
1,66,9240,2,1,0,360,378000,1,0,78.43915344,2255
1,57,3780,1,0,0,360,338000,1,0,67.01183432,0
1,66,4920,1,1,6799.32,360,178000,1,0,93.53932584,0.370181491
1,37,5580,2,2,7966.2,360,218000,1,0,67.20183486,0.271796185
0,30,9720,2,0,2040,360,1058000,1,1,51.65406427,0.015492254
1,38,4080,1,2,7395,360,588000,1,0,58.92857143,0.229209764
1,64,4380,2,1,0,180,418000,1,0,73.32535885,2350
1,64,6360,3,0,1737.06,360,278000,1,0,70.68345324,0.1842723
1,65,10380,1,0,0,360,398000,1,0,89.57286432,30
1,62,482579,2,1,8754.66,360,678000,1,0,87.97935103,0.28250233
1,34,94281,1,0,5949.66,360,218000,1,0,94.72477064,0.100445663
1,72,4980,3,0,0,360,858000,1,0,53.20512821,86
0,28,3600,1,0,2565.3,360,268000,1,0,84.51492537,0.040937997
1,67,11220,2,0,0,360,508000,1,1,89.86220472,0
1,53,13320,1,0,24976.74,324,718000,0,1,94.22005571,0.03458837
0,52,4140,2,0,10026.6,360,238000,1,0,78.36134454,0.087478385
0,77,11700,2,0,2448,360,718000,1,0,74.72144847,0.442315702
1,46,5100,2,0,8670,360,488000,1,0,75.10245902,0.071873897
1,46,3300,3,2,13344.66,360,248000,1,0,79.23387097,0.295016814
1,57,13800,1,1,3069.18,360,1008000,1,0,66.12103175,0.372425249
1,27,5880,3,0,4590,360,568000,1,0,94.45422535,0.15818707
1,53,3480,3,0,2386.8,360,198000,1,0,99.24242424,0.123024349
1,50,12300,1,1,2087.94,360,1108000,1,0,55.64079422,1.304199219
1,54,7920,1,1,14025,360,538000,1,0,79.27509294,0.192640535
1,64,2580,2,0,2124.66,360,10594367,1,0,4510,0.013435701
1,84,1500,3,0,0,360,228000,1,0,55.48245614,80
1,50,9360,2,1,0,360,10927614,1,0,7647,1018
0,38,3300,1,0,3134.46,300,12836562,1,0,5436,0.003578399
1,73,5340,3,2,6987,360,228000,1,0,99.34210526,0.212523719
1,46,2100,1,2,6630,360,198000,1,1,94.19191919,0.514536225
1,27,13620,3,0,3457.8,360,818000,1,0,74.14425428,0.097611324
1,30,6060,3,0,2550,360,478000,1,0,78.76569038,0.262295082
1,27,5820,3,0,0,360,518000,1,1,93.91891892,811
1,66,5520,1,0,3468,360,4837085,0,0,6936,0.162011173
1,27,4620,2,0,754.8,360,9238812,1,0,1683,0.701754386
1,33,4440,1,2,10794.66,360,248000,1,1,95.36290323,0.146636432
1,43,1620,1,2,9180,240,208000,1,0,51.20192308,0.352071992
1,61,4200,2,0,4505.34,360,358000,1,0,96.7877095,0.165233137
1,74,6840,1,0,5501.88,360,738000,1,0,79.47154472,0.015755329
1,23,2100,2,0,0,360,148000,1,1,92.22972973,0
1,60,6120,3,1,0,360,408000,1,1,80.0245098,4451
1,44,3720,3,3,12648,360,268000,1,0,65.85820896,0.317716313
1,36,4380,3,0,3812.76,360,3818000,0,0,21.12362493,0.186146028
1,57,3000,3,2,6037.38,180,218000,0,0,80.96330275,0.658108108
1,75,4140,3,2,6532.08,360,758000,1,0,54.94722955,0.300858704
1,32,5940,1,0,3162,360,198000,1,0,84.09090909,0
1,86,1620,3,0,0,360,118000,1,0,90.25423729,154
1,88,7740,1,0,8499.66,360,13561641,1,0,4668,0.001439885
1,43,5940,3,2,9349.32,360,318000,1,0,90.09433962,0.361514127
1,62,8040,1,1,5805.84,360,118000,1,0,81.77966102,0.378535043
1,60,6960,1,1,2311.32,360,538000,1,0,88.56877323,1.089986767
1,62,8220,1,2,3570,120,5372292,1,0,1694,1.087403599
1,68,5400,2,2,0,360,858000,1,0,56.7016317,3682
0,57,19740,3,0,3978,360,928000,0,0,75.05387931,0.303255575
1,55,12180,2,2,5524.32,360,1648000,1,0,44.08373786,0.406313458
1,50,6780,1,1,7650,360,478000,1,0,85.041841,0.382482336
1,43,11460,1,2,7607.16,360,958000,1,0,52.87056367,0.360370023
1,50,0,2,1,6375,360,521206,1,0,11,0.48856183
1,30,10380,1,2,0,240,558000,1,1,63.88888889,2896
1,58,22560,3,1,4522.68,360,8234557,0,0,5625,0.254114994
1,61,3660,3,0,6120,360,218000,0,0,99.31192661,0.185469088
1,76,3420,1,2,6700.38,360,278000,1,0,81.47482014,0.773363775
1,48,534660,1,0,8584.32,360,328000,1,0,93.44512195,0.180824522
1,69,280163,3,0,0,360,138000,0,0,98.91304348,49
1,63,5940,3,2,4590,360,178000,1,0,93.53932584,0.646967341
1,75,2040,1,4,0,360,208000,1,0,84.85576923,4381
1,62,8160,2,1,6947.22,360,568000,1,0,78.60915493,0.471961245
1,72,3960,2,0,5138.76,360,288000,1,0,57.8125,0.007739631
1,46,0,3,3,6509.64,360,15140464,0,0,457,0.80902397
0,54,4980,3,1,7309.32,360,688000,1,0,63.44476744,0.377145249
0,37,3420,3,1,4386,360,218000,1,1,76.37614679,0.637526157
1,36,5280,3,1,5916,240,478000,1,1,66.21338912,0.42337528
1,50,5160,3,2,4988.82,360,378000,1,1,96.95767196,0.196647588
1,49,7320,2,0,10710,360,858000,1,0,80.01165501,0.005237596
1,68,5100,2,0,1225.02,360,668000,1,0,72.82934132,0.238768719
1,30,5340,2,0,6120,360,428000,1,0,85.63084112,0.00149975
1,67,300903,2,1,3337.44,360,378000,1,0,75.79365079,0.683165292
1,31,14340,2,0,2652,360,268000,1,0,95.70895522,0.046520569
1,64,13080,3,1,12780.6,360,1268000,0,0,69.91324921,0.424866331
0,54,5820,3,0,13804.68,360,568000,1,0,90.93309859,0.098485408
1,65,6480,1,2,3230.34,360,608000,1,0,50.41118421,0.936237374
1,34,5400,1,1,0,360,398000,1,0,79.52261307,1462
1,50,14700,3,1,4284,360,778000,1,1,74.10025707,0.55629612
1,37,3300,1,2,3378.24,360,198000,1,0,84.09090909,0.579837006
1,41,6060,3,1,7582.68,360,1508000,1,0,28.94562334,0.504505716
1,53,32280,3,1,0,360,918000,0,0,80.22875817,3327
1,46,16200,3,2,6375,360,438000,1,0,58.56164384,0.677011678
1,68,4320,3,2,11770.8,360,418000,1,0,78.11004785,0.217052249
1,69,3840,2,1,4577.76,360,458000,1,0,71.28820961,1.047449321
1,41,7080,2,1,3570,360,798000,1,0,69.73684211,0.304770066
1,58,3300,3,1,11220,300,198000,1,0,94.19191919,0.18025634
0,55,5340,1,0,1428,360,858000,1,0,56.7016317,0.772305496
1,87,15120,2,1,3914.76,360,318000,1,0,42.9245283,0.382130763
1,61,2280,1,1,5100,360,138000,0,0,84.42028986,0.276144771
1,25,2940,1,0,836.4,360,6741815,1,0,3327,0
1,83,8580,1,1,9894,360,808000,1,1,73.82425743,0.184001649
1,63,9240,2,0,0,360,298000,1,0,89.4295302,0
1,60,9180,2,1,10200,360,778000,1,0,84.38303342,0.402559744
0,64,8340,1,2,2346,360,738000,1,0,83.53658537,2.021295089
1,55,10260,2,1,0,180,198000,1,0,73.98989899,4452
1,50,8880,3,3,3320.1,360,338000,1,1,84.76331361,0.620085995
1,36,6240,3,2,3468,360,378000,1,0,70.5026455,1.107321376
1,40,10440,1,2,0,360,11617469,1,0,6306,3655
1,58,3540,3,1,0,360,228000,1,0,99.34210526,2542
1,28,4740,2,0,2754,360,398000,1,1,66.95979899,0.19844502
1,56,5280,1,1,4249.32,360,208000,1,0,94.47115385,0.41924646
1,45,8520,2,0,2856,360,1168000,1,0,49.35787671,0.191003213
1,69,440281,3,1,3614.88,360,228000,1,0,81.79824561,0.271932299
1,49,4320,2,0,3060,360,738000,1,0,53.72628726,0.505164945
1,37,4200,2,1,5038.8,360,248000,1,0,87.2983871,0.448896984
1,53,65519,3,2,11185.32,360,368000,1,0,96.875,0.375854837
1,37,3420,2,0,1958.4,324,168000,1,0,87.20238095,0.013014055
1,51,9780,2,3,13260,324,588000,1,0,60.6292517,0.319744635
0,28,2520,2,0,2040,360,298000,1,0,69.29530201,0.784107946
1,65,7500,2,0,10358.1,180,358000,1,0,57.68156425,0.015852698
1,68,7740,1,1,0,360,338000,1,0,90.68047337,1599
1,72,8220,2,1,5100,360,738000,1,1,82.18157182,0.046390722
1,64,10020,3,2,16014,360,838000,1,0,54.47494033,0.251703713
1,29,3900,2,0,775.2,240,12864189,1,0,6700,0.768725361
1,42,7860,3,3,3004.92,360,1798000,1,0,16.49054505,2.491686461
1,49,16920,2,2,0,180,618000,1,0,78.72168285,2010
1,83,5700,3,2,3774,360,468000,0,0,95.40598291,0.624966225
1,63,8580,1,1,4080,360,538000,0,1,101.5799257,0.15996001
1,63,524752,3,1,7772.4,360,248000,1,0,95.36290323,0.060884398
1,45,3720,2,0,2536.74,360,188000,0,0,72.60638298,0.190916399
1,53,6480,1,1,13668,360,1511274,1,0,3512,0.418700097
1,39,2640,2,0,7538.82,360,408000,1,0,60.41666667,0.112824675
1,48,2400,1,1,5610,360,218000,1,0,76.37614679,0.204508271
1,61,8580,1,1,0,348,498000,1,0,93.6746988,457
1,75,3780,1,0,0,360,628000,1,0,48.80573248,528
1,46,15480,1,2,0,180,4527233,1,1,313,3378
0,49,11160,1,3,6630,360,808000,1,0,68.87376238,1.686971235
1,84,11220,3,1,9774.66,336,428000,1,0,66.93925234,0.096515025
1,70,8340,3,3,11880.96,360,978000,1,0,57.92433538,0.275130913
1,39,3060,2,0,3239.52,360,208000,1,0,75.24038462,0.06956248
1,34,10860,3,1,3712.8,180,438000,1,0,72.26027397,0.386432299
1,46,4200,2,1,6120,360,148000,1,0,98.98648649,0.348108649
1,54,2280,3,2,3443.52,360,238000,1,1,69.95798319,0.678412792
1,62,42120,3,2,12079.86,360,1458000,0,0,77.94924554,0.552516042
1,33,7680,1,1,6579,360,248000,1,0,67.13709677,0.164470625
1,69,2160,1,1,4564.5,360,3874130,1,1,2621,0.361706881
1,24,7560,1,0,2295,180,118000,1,0,73.30508475,0.148822745
1,80,1500,1,0,0,180,148000,1,0,58.44594595,0
1,53,6900,2,3,9498.24,360,218000,1,1,94.72477064,1.025448298
1,38,4740,3,1,9156.54,360,268000,1,1,99.44029851,0.171641791
1,38,6420,2,1,4080,360,778000,1,0,85.66838046,0.321669583
1,53,196939,2,0,5848.68,360,438000,1,1,88.24200913,0.223190933
1,60,4560,1,2,3060,180,128000,1,0,75.390625,1.520826391
0,33,4560,2,2,4692,180,158000,1,0,67.40506329,0.434688111
1,70,9049,2,2,7140,300,368000,1,0,88.72282609,0.170118554
1,52,14820,3,1,3060,360,1458000,0,0,69.03292181,0.650783072
1,62,3900,2,1,0,144,238000,1,0,61.55462185,1839
1,78,538300,2,1,8302.8,360,428000,1,0,94.97663551,0.177742292
1,40,9900,1,0,4080,360,538000,1,0,73.69888476,0.357910522
1,77,6540,3,0,3399.66,360,578000,1,0,77.24913495,0.0029994
1,36,4500,3,0,6459.66,360,368000,1,0,80.57065217,0.021471424
1,81,7440,2,1,5286.66,180,698000,1,1,56.80515759,0.211805556
1,74,5340,2,0,9387.06,360,228000,1,1,103.7280702,0.000434594
1,67,4680,3,2,18360,360,568000,1,0,24.03169014,0.237986779
1,39,4440,1,0,3570,360,908000,1,1,50.2753304,0.146529563
1,38,3900,2,0,2448,180,148000,1,0,78.71621622,0.09454394
1,53,6600,2,3,6630,360,368000,0,0,77.85326087,0.590986002
1,63,4140,2,3,0,180,108000,1,1,80.09259259,2579
1,52,960,1,1,5994.54,360,148000,1,0,58.44594595,0.338210276
1,50,4680,1,0,0,360,408000,0,0,104.5343137,29
1,56,3780,2,3,14280,360,218000,1,0,44.26605505,0.405328191
1,56,561506,2,0,2091,360,268000,1,0,99.44029851,0.139931741
1,38,11220,2,0,0,360,368000,1,0,77.85326087,1165
1,50,65276,1,1,0,360,458000,1,0,64.73799127,2419
1,71,4920,1,1,0,360,648000,1,0,81.25,1486
1,50,11760,3,1,0,180,708000,1,0,46.11581921,685
1,41,11700,2,0,0,360,788000,1,0,70.62182741,315
1,37,3180,2,1,0,360,198000,1,1,89.14141414,3092
1,37,4200,1,1,2506.14,360,418000,1,0,90.07177033,0.606590724
1,47,259908,1,3,20808,360,628000,1,0,96.57643312,0.177442282
1,53,1560,2,2,0,360,128000,1,0,98.828125,6647
1,59,9480,2,0,19192.32,360,888000,1,1,75.05630631,0.019025349
1,56,1920,1,2,22032,360,258000,1,0,95.54263566,0.133280867
1,70,9960,1,1,5184.66,360,2164437,1,1,4020,0.21361133
1,48,9420,1,1,7207.32,360,548000,1,0,79.65328467,0.346115749
1,35,16496,2,0,5814,360,608000,1,0,96.46381579,0.001754078
1,40,8520,3,21,34000.68,360,258000,1,0,64.53488372,0.505054747
1,50,4020,1,2,0,360,458000,1,0,80.02183406,2642
1,33,8520,2,2,0,360,418000,1,0,85.28708134,1590
1,74,7260,3,1,0,360,588000,1,1,72.53401361,2367
1,64,9420,1,0,11899.32,360,1038000,0,0,71.91714836,0.099682866
1,31,6000,2,0,3060,360,448000,1,0,88.50446429,0.19326891
1,71,4860,3,0,3060,360,288000,0,0,75.17361111,0.545151616
0,52,5460,3,0,16399.56,360,558000,1,0,72.84946237,0.168107469
1,40,6180,2,2,5457,360,518000,1,1,84.26640927,0.532610727
1,80,7500,1,0,2703,360,418000,1,0,97.24880383,0.010562052
